"ProductKey","CurrencyAlternateKey","FIRST_NAME","LAST_NAME","OrderDateKey","OrderQuantity","UnitPrice","SecretCode"
"358","AUD","Lance","Ortega","20120103","1","2049,0982","1c381a74e2"
"321","AUD","Luis","Allen","20120103","1","782,99","052777fb4e"
"379","USD","Brenda","Chandra","20120104","1","2181,5625","45c1dac8ca"
"371","USD","Shawn","Shan","20120104","1","2181,5625","ce669bb511"
"385","USD","Gregory","Xie","20120104","1","1000,4375","d22d40d328"
"375","CAD","Carmen","Garcia","20120104","1","2181,5625","05e3252432"
"375","USD","Eugene","Zhu","20120104","1","2181,5625","00b9d46fb3"
"371","USD","Jenna","Mitchell","20120104","1","2181,5625","979c1e7751"
"360","AUD","Katie","Kumar","20120104","1","2049,0982","20731bb450"
"354","AUD","Wesley","Gao","20120104","1","2071,4196","3cab90ad7e"
"362","AUD","Walter","Dominguez","20120104","1","2049,0982","dc1ef5e932"
"373","GBP","Jonathon","Hernandez","20120105","1","2181,5625","cde6b00202"
"379","USD","Max","Moyer","20120105","1","2181,5625","85cadd7202"
"370","USD","Joe","Alonso","20120105","1","2443,35","6969ffd8f4"
"358","CAD","Olivia","Murphy","20120105","1","2049,0982","e62707dee3"
"373","AUD","Hector","Moreno","20120105","1","2181,5625","4c104e5fb3"
"370","AUD","Ruth","Raman","20120105","1","2443,35","8b1b46fe42"
"369","USD","Morgan","Blue","20120106","1","2443,35","7f7d72c1ff"
"368","USD","Destiny","Powell","20120106","1","2443,35","fb370fb742"
"360","USD","Terry","Chander","20120106","1","2049,0982","d7f3573a42"
"360","USD","Morgan","Garcia","20120106","1","2049,0982","3be547d33e"
"354","AUD","Logan","Hernandez","20120106","1","2071,4196","beefe0be1a"
"377","GBP","Hector","Ortega","20120107","1","2181,5625","bb5e15451f"
"377","USD","Jason","Foster","20120107","1","2181,5625","3af6657eb8"
"343","USD","Darryl","Xu","20120107","1","782,99","c112303540"
"379","AUD","Tiffany","Yang","20120107","1","2181,5625","db519996d5"
"321","AUD","Alfredo","Ortega","20120107","1","782,99","8a505697c6"
"343","AUD","Crystal","Huang","20120107","1","782,99","e0ef3614e0"
"383","USD","Zachary","Patterson","20120107","1","1000,4375","4dd91d419f"
"354","USD","Isaac","Adams","20120108","1","2071,4196","8900b6894c"
"387","USD","Kaitlyn","Mitchell","20120108","1","1000,4375","95166fc99d"
"373","GBP","Erica","Lin","20120108","1","2181,5625","ee38add4ed"
"387","USD","Chloe","Anderson","20120108","1","1000,4375","3f8c44c961"
"325","USD","Douglas","Perez","20120108","1","782,99","624b977d23"
"368","USD","Jessica","Johnson","20120108","1","2443,35","dbeae7b48a"
"375","USD","Natasha","Romero","20120108","1","2181,5625","c39fdcffba"
"360","USD","Julia","Foster","20120108","1","2049,0982","230158cc71"
"333","USD","Andres","Kumar","20120108","1","782,99","a15d55f260"
"369","AUD","Larry","Blanco","20120108","1","2443,35","a44b481607"
"362","AUD","Grant","Rai","20120108","1","2049,0982","8c3474d42e"
"339","AUD","Barry","Lopez","20120108","1","782,99","c2fe1e2b68"
"377","GBP","Ruth","Mehta","20120109","1","2181,5625","5d68bbad93"
"370","USD","Craig","Navarro","20120109","1","2443,35","47bda45e20"
"377","USD","Alexandria","Morris","20120109","1","2181,5625","e92a3b16f9"
"375","USD","Jose","Moore","20120109","1","2181,5625","511145ebc8"
"371","USD","Dalton","Brooks","20120109","1","2181,5625","09ad9f4b7a"
"375","USD","Jésus","Suarez","20120109","1","2181,5625","f1ea521dbe"
"352","USD","Thomas","Ross","20120109","1","2071,4196","715c31767c"
"360","AUD","Julia","Wood","20120109","1","2049,0982","4cf0ec1c41"
"356","GBP","Alexia","Foster","20120110","1","2071,4196","8c81250b20"
"352","GBP","Blake","Collins","20120110","1","2071,4196","fd642dddf4"
"377","GBP","Karla","Raji","20120110","1","2181,5625","d4c11eea21"
"379","USD","Morgan","Harris","20120110","1","2181,5625","da04ec7e0e"
"379","USD","Morgan","Rivera","20120110","1","2181,5625","cc1f3e83eb"
"371","USD","Marcus","Wilson","20120110","1","2181,5625","821bd05f6a"
"337","USD","Thomas","Hall","20120110","1","782,99","5122a94042"
"375","USD","Megan","Gray","20120110","1","2181,5625","e046296246"
"373","USD","Jonathan","Diaz","20120110","1","2181,5625","ddec5e144f"
"354","USD","Dalton","Watson","20120110","1","2071,4196","606b6a1d9f"
"333","USD","Edwin","Huang","20120110","1","782,99","9f2568f8f6"
"358","AUD","Morgan","Young","20120110","1","2049,0982","9f19414b23"
"358","USD","Ruth","Schmidt","20120111","1","2049,0982","14e4a2f357"
"379","USD","Grace","Harris","20120111","1","2181,5625","f9ec93c2f1"
"369","USD","Antonio","Bryant","20120111","1","2443,35","983803e5fe"
"373","USD","Jordyn","Butler","20120111","1","2181,5625","3c30517de8"
"375","USD","Elijah","Adams","20120111","1","2181,5625","f015700653"
"373","CAD","Sophia","Green","20120111","1","2181,5625","dd54033df6"
"362","USD","Antonio","Perry","20120111","1","2049,0982","2ec72f220b"
"360","USD","Sophia","Turner","20120111","1","2049,0982","2149faea1e"
"371","AUD","Sheena","Pal","20120111","1","2181,5625","30ab673575"
"368","AUD","Anna","Rogers","20120111","1","2443,35","d0dda93604"
"370","USD","Destiny","Murphy","20120112","1","2443,35","d94070cf78"
"368","CAD","Charles","Thomas","20120112","1","2443,35","9b721ab038"
"337","USD","Isaac","Watson","20120112","1","782,99","b84756cd88"
"379","USD","Cole","Stewart","20120113","1","2181,5625","21ab52f06b"
"323","USD","Kristi","Kapoor","20120113","1","782,99","fa3e0a0222"
"373","USD","Patrick","Gray","20120113","1","2181,5625","79d0a0bb3b"
"370","AUD","Rafael","Xu","20120113","1","2443,35","11f594d119"
"354","AUD","Clayton","Jai","20120113","1","2071,4196","0aa4c009f5"
"360","AUD","Summer","Madan","20120113","1","2049,0982","ca8dba3609"
"371","USD","Joe","Gill","20120114","1","2181,5625","deb196040d"
"370","USD","Yvonne","Schleger","20120114","1","2443,35","0b5f68c885"
"369","USD","Maria","Morgan","20120114","1","2443,35","06b40251c2"
"371","USD","Adam","Green","20120114","1","2181,5625","4fc732a926"
"379","USD","Gabrielle","Butler","20120114","1","2181,5625","dbe22eff65"
"371","USD","Wyatt","Walker","20120114","1","2181,5625","247584b11f"
"375","CAD","Madison","Griffin","20120114","1","2181,5625","3e072bdc5b"
"370","USD","Chloe","Bryant","20120114","1","2443,35","715be99aa5"
"356","USD","Madeline","Nelson","20120114","1","2071,4196","cad18c6084"
"369","AUD","Louis","He","20120114","1","2443,35","1b20726bdf"
"368","AUD","Clinton","Gutierrez","20120114","1","2443,35","5eec3e43e0"
"352","USD","Gregory","Andersen","20120115","1","2071,4196","93a18c38c6"
"377","CAD","Alexandria","Wood","20120115","1","2181,5625","7e79415266"
"325","USD","Jamie","Harrison","20120115","1","782,99","2fe199416f"
"323","USD","Samuel","King","20120115","1","782,99","550982c6eb"
"385","AUD","Katrina","Nara","20120115","1","1000,4375","9654141bb7"
"354","AUD","Derek","Raje","20120115","1","2071,4196","460a1eb484"
"360","AUD","Jaclyn","Shen","20120115","1","2049,0982","1b2c2a4cfb"
"373","USD","Bryan","Bailey","20120116","1","2181,5625","eddb68a902"
"385","USD","Stephanie","Wood","20120116","1","1000,4375","1439ad9c73"
"369","CAD","Haley","Adams","20120116","1","2443,35","85551e5245"
"337","USD","Orlando","Rubio","20120116","1","782,99","7ecbc00d85"
"369","USD","Carson","Perry","20120116","1","2443,35","567e11bb61"
"352","CAD","Kimberly","Watson","20120116","1","2071,4196","a2117bfc07"
"354","AUD","Mario","Goel","20120116","1","2071,4196","18ae7df41b"
"379","USD","Fernando","Wright","20120116","1","2181,5625","e3f2e55a20"
"371","USD","Ross","Munoz","20120117","1","2181,5625","3330fb6e35"
"377","USD","Brendan","Kumar","20120117","1","2181,5625","7d64f5ebd9"
"381","USD","Angel","Ramirez","20120117","1","1000,4375","1883e7e958"
"375","USD","Jennifer","Sanders","20120117","1","2181,5625","be02711f97"
"375","CAD","Victoria","Richardson","20120117","1","2181,5625","905ae2404b"
"369","USD","Ramon","Huang","20120117","1","2443,35","093b9f1019"
"371","USD","Gabriella","Morris","20120117","1","2181,5625","e780e5e9d8"
"321","USD","Nina","Goel","20120117","1","782,99","1fdc540db0"
"375","AUD","Clifford","Chapman","20120117","1","2181,5625","2d92518ecb"
"358","AUD","Gloria","Ruiz","20120117","1","2049,0982","2fe4b63c49"
"358","GBP","Geoffrey","Gonzalez","20120118","1","2049,0982","e87792522c"
"373","USD","Alicia","Shen","20120118","1","2181,5625","ec053b42b5"
"371","USD","Jason","Gonzales","20120118","1","2181,5625","29dd120efb"
"371","GBP","Ross","Martin","20120118","1","2181,5625","5c85d6c2fa"
"370","CAD","Brianna","Gray","20120118","1","2443,35","423d2f0689"
"370","USD","Madeline","Hall","20120118","1","2443,35","26627c2845"
"360","CAD","Andrea","Turner","20120118","1","2049,0982","d4d8e43736"
"333","USD","Erik","Suarez","20120118","1","782,99","3261d85068"
"368","AUD","Regina","Sai","20120118","1","2443,35","71901f5aa3"
"375","AUD","Joanna","Ashe","20120118","1","2181,5625","29d2be9097"
"379","USD","Dana","Dominguez","20120119","1","2181,5625","ca13161b99"
"370","USD","Robert","Hill","20120119","1","2443,35","445bc8877b"
"371","USD","Dalton","Parker","20120119","1","2181,5625","b8cdc25556"
"370","USD","Olivia","Garcia","20120119","1","2443,35","1c98bd862f"
"370","USD","Jerome","Torres","20120119","1","2443,35","4b42f7fb46"
"371","AUD","Katherine","Flores","20120119","1","2181,5625","a1a585c874"
"377","AUD","Corey","She","20120119","1","2181,5625","4564657211"
"362","GBP","Deb","Torres","20120120","1","2049,0982","7c3f88e424"
"362","GBP","Jackson","Campbell","20120120","1","2049,0982","931464db92"
"373","GBP","Evelyn","Sara","20120120","1","2181,5625","16ee49da73"
"375","USD","Donald","Suri","20120120","1","2181,5625","6591cde2fe"
"369","USD","Joe","Sanz","20120120","1","2443,35","5c8c537b04"
"377","USD","Jennifer","Foster","20120120","1","2181,5625","d76410896c"
"369","USD","Gloria","Romero","20120120","1","2443,35","dcabec9243"
"379","USD","Theodore","Torres","20120121","1","2181,5625","679c07edc9"
"368","USD","Gerrit","Straatsma","20120121","1","2443,35","8478277856"
"370","USD","Logan","Li","20120121","1","2443,35","0ee4e23aee"
"385","GBP","Bob","Garcia","20120121","1","1000,4375","7e1810ee9f"
"377","AUD","Kara","Becker","20120121","1","2181,5625","7d3c7d3d8f"
"381","AUD","Cassie","Nath","20120121","1","1000,4375","6baef4150e"
"362","USD","Jay","Suarez","20120122","1","2049,0982","ddd8e20eaf"
"375","USD","Adrienne","Serrano","20120122","1","2181,5625","f10ea5b9db"
"370","USD","Sara","Murphy","20120122","1","2443,35","770e095953"
"369","CAD","Julia","Hughes","20120122","1","2443,35","436af0ce29"
"379","USD","Amanda","Brooks","20120122","1","2181,5625","4e4d74e1ec"
"335","USD","Sara","Hernandez","20120122","1","782,99","a288fd9fe4"
"354","AUD","Alisha","Chander","20120122","1","2071,4196","1195657d9e"
"343","AUD","Willie","Cai","20120122","1","782,99","02040815b2"
"352","USD","James","Lal","20120122","1","2071,4196","28ba260c87"
"368","USD","Tiffany","Zhao","20120123","1","2443,35","155a843a93"
"373","GBP","Clinton","Dominguez","20120123","1","2181,5625","afe2e1e252"
"377","USD","Jordan","Carter","20120123","1","2181,5625","0bad6759ba"
"362","AUD","Stacy","Diaz","20120123","1","2049,0982","1d0662ae1a"
"325","AUD","Meghan","Gutierrez","20120123","1","782,99","a7c84c0a49"
"383","GBP","Kelli","Lal","20120124","1","1000,4375","5fe046b89c"
"368","USD","Wyatt","Lee","20120124","1","2443,35","35211db851"
"325","GBP","Jorge","Liu","20120124","1","782,99","4a3e79cade"
"370","USD","Blake","Nelson","20120124","1","2443,35","d08ac0a806"
"369","USD","Vanessa","Simmons","20120124","1","2443,35","4dafdb9eeb"
"356","USD","Miguel","Lewis","20120124","1","2071,4196","7089cb81bd"
"354","USD","Allen","Arthur","20120124","1","2071,4196","946e3260b0"
"333","USD","Kayla","Russell","20120124","1","782,99","a783cda03a"
"368","AUD","Jaclyn","Zhou","20120124","1","2443,35","2731fa6d20"
"369","AUD","Denise","Vance","20120124","1","2443,35","b6490804ff"
"381","USD","Elijah","Gonzales","20120125","1","1000,4375","76fa37a1ad"
"375","AUD","Tara","Nara","20120125","1","2181,5625","c483803f6f"
"375","AUD","Mary","Allen","20120125","1","2181,5625","1ba9e92a22"
"375","AUD","Geoffrey","Perez","20120125","1","2181,5625","173f8bac5d"
"354","AUD","Joe","Ramos","20120125","1","2071,4196","65bf69f9d3"
"387","USD","Katelyn","Peterson","20120126","1","1000,4375","15e6cbc5e3"
"375","GBP","Frederick","Perez","20120126","1","2181,5625","e632418148"
"368","USD","Mary","Adams","20120126","1","2443,35","8ae1f7c46d"
"368","USD","Jeremy","Collins","20120126","1","2443,35","6da674bc32"
"370","AUD","Desiree","Rubio","20120126","1","2443,35","be888d7ec8"
"379","AUD","Eugene","She","20120126","1","2181,5625","f72f74db39"
"331","GBP","Andres","Raje","20120127","1","782,99","ee41f28180"
"377","CAD","Morgan","Martin","20120127","1","2181,5625","7c81e21ed6"
"377","USD","Taylor","Rogers","20120127","1","2181,5625","68869aa77b"
"375","USD","Logan","Phillips","20120127","1","2181,5625","e9b45f8966"
"362","USD","Heather","Huang","20120127","1","2049,0982","ce82dddde3"
"329","USD","Isaiah","Reed","20120127","1","782,99","ea793fe524"
"371","AUD","Theresa","Torres","20120127","1","2181,5625","bc41658c62"
"343","AUD","Jamie","Gao","20120127","1","782,99","474f157cf2"
"362","USD","Erica","Hu","20120127","1","2049,0982","13149a8e49"
"362","GBP","Eugene","Ye","20120128","1","2049,0982","59c87d13da"
"371","USD","Ian","Bennett","20120128","1","2181,5625","eaba2c9bc3"
"368","USD","Megan","Powell","20120128","1","2443,35","aa4e0c7595"
"369","USD","Kurt","Chander","20120128","1","2443,35","29e24816da"
"375","USD","Bailey","Bell","20120128","1","2181,5625","83fdd17a53"
"373","AUD","Sheila","Gomez","20120128","1","2181,5625","773aaa6dc5"
"377","AUD","Nancy","Arun","20120128","1","2181,5625","dce8b4594c"
"362","AUD","Jimmy","Vazquez","20120128","1","2049,0982","9001b72cb6"
"356","AUD","Lacey","Raje","20120128","1","2071,4196","af668d7594"
"370","USD","Hailey","Perez","20120129","1","2443,35","5cd4a92198"
"383","USD","Chloe","Rodriguez","20120129","1","1000,4375","c3cc52ff75"
"387","USD","Robert","Alexander","20120129","1","1000,4375","98bc6776a9"
"369","USD","Hector","Ramos","20120129","1","2443,35","857b050b9f"
"341","USD","Russell","Carson","20120129","1","782,99","42dbfad4a7"
"369","CAD","Paige","Sanders","20120129","1","2443,35","ffbe061514"
"362","USD","Casey","Carlson","20120129","1","2049,0982","758b6a3784"
"360","AUD","Jaclyn","Xu","20120129","1","2049,0982","466f999188"
"362","AUD","Tracy","Chande","20120129","1","2049,0982","3edbe11941"
"369","GBP","Jamie","Ye","20120130","1","2443,35","f308bad31a"
"375","USD","Isabella","Martinez","20120130","1","2181,5625","950ed55c09"
"375","USD","Ian","Wood","20120130","1","2181,5625","c34517bbb4"
"360","USD","James","Jackson","20120130","1","2049,0982","189816d15f"
"341","USD","David","Lewis","20120130","1","782,99","698bca5422"
"323","USD","Carla","Chapman","20120130","1","782,99","b7c4cc9ed0"
"329","USD","Logan","Perry","20120130","1","782,99","2250b5a6e1"
"370","AUD","Albert","Navarro","20120130","1","2443,35","ba412bb7c1"
"379","GBP","Carl","Beck","20120131","1","2181,5625","0acb75e2d0"
"373","USD","Alexandra","Bailey","20120131","1","2181,5625","8e41e5b1e4"
"377","USD","Natalie","Wright","20120131","1","2181,5625","bac6dfa49f"
"369","USD","Joshua","Lee","20120131","1","2443,35","ee717b9ad3"
"341","USD","Jay","Prasad","20120131","1","782,99","1e18861e95"
"377","AUD","Gabriella","Parker","20120131","1","2181,5625","8bd33d5ef8"
"354","USD","Tony","Xie","20120201","1","2071,4196","335030988c"
"369","USD","Allison","Nelson","20120201","1","2443,35","3ac3a492a5"
"369","USD","Katherine","Scott","20120201","1","2443,35","bca65d9150"
"377","USD","Jill","Vazquez","20120201","1","2181,5625","af30be1950"
"370","CAD","Adam","Jai","20120201","1","2443,35","64e339d7d0"
"354","USD","Jeremiah","Diaz","20120201","1","2071,4196","288c2c5b2a"
"370","AUD","Evelyn","Subram","20120201","1","2443,35","2b88441a7f"
"360","AUD","Maria","Wood","20120201","1","2049,0982","3e8b17af78"
"325","AUD","Bridget","Goel","20120201","1","782,99","4183d42b27"
"360","GBP","Keith","Andersen","20120202","1","2049,0982","0dda67be11"
"371","GBP","Gina","Schmidt","20120202","1","2181,5625","c0a0b18b4d"
"370","USD","Jasmine","Thomas","20120202","1","2443,35","2d44234629"
"368","USD","Mariah","Henderson","20120202","1","2443,35","1ebbf0042b"
"379","USD","Rachel","Howard","20120202","1","2181,5625","7d8c366629"
"371","USD","Charles","Howard","20120202","1","2181,5625","d493535e47"
"369","CAD","Haley","Ross","20120202","1","2443,35","08f6bc1e5d"
"352","GBP","Casey","Nath","20120203","1","2071,4196","b5383eecf3"
"369","USD","Manuel","Madan","20120203","1","2443,35","776d57b64a"
"375","USD","Grace","Bennett","20120203","1","2181,5625","5551f9b5e8"
"370","USD","Nelson","Hernandez","20120203","1","2443,35","b397dabf2f"
"369","CAD","Kristen","Huang","20120203","1","2443,35","cd3d4bb4ca"
"356","CAD","Amanda","Turner","20120203","1","2071,4196","ef3fff3257"
"343","USD","Evan","Collins","20120203","1","782,99","f8375af24c"
"373","AUD","Nelson","Diaz","20120203","1","2181,5625","c78c4502ee"
"370","AUD","Candace","Arun","20120203","1","2443,35","f444467026"
"387","AUD","Pedro","Suarez","20120203","1","1000,4375","0b9be9fde7"
"354","AUD","Kellie","Hernandez","20120203","1","2071,4196","15478a5929"
"362","USD","Isabella","Perez","20120203","1","2049,0982","070fa6f2d6"
"368","GBP","Deborah","McDonald","20120204","1","2443,35","9d89fe880c"
"381","USD","Brianna","Walker","20120204","1","1000,4375","ab5eddbfb5"
"375","USD","Joseph","Rodriguez","20120204","1","2181,5625","1223ab2d04"
"371","USD","Destiny","Morgan","20120204","1","2181,5625","beca7bfde5"
"371","CAD","Karen","Zhao","20120204","1","2181,5625","a08efb49d7"
"371","USD","Mario","Ashe","20120204","1","2181,5625","dd80ce98e4"
"375","USD","Marcus","Wright","20120204","1","2181,5625","77e63fd555"
"371","USD","Bob","Fernandez","20120204","1","2181,5625","acad9cf143"
"371","AUD","Alfredo","Serrano","20120204","1","2181,5625","12d9f8793e"
"368","AUD","Gloria","Serrano","20120204","1","2443,35","0a6fed71e3"
"352","AUD","Cedric","Liu","20120204","1","2071,4196","6675bc6860"
"375","GBP","Dakota","Henderson","20120205","1","2181,5625","9810517ecf"
"371","USD","Alyssa","Davis","20120205","1","2181,5625","b79b5f3208"
"375","USD","Dakota","Griffin","20120205","1","2181,5625","979259c6a7"
"379","USD","Blake","Gonzales","20120205","1","2181,5625","9d7d39ce6b"
"354","USD","Grace","Simmons","20120205","1","2071,4196","cab168b7e1"
"343","CAD","Jennifer","White","20120205","1","782,99","08673a1154"
"379","AUD","Jamie","Sun","20120205","1","2181,5625","95963001a1"
"371","USD","Noah","Young","20120205","1","2181,5625","5406ddbf8c"
"379","GBP","Sheena","Chander","20120206","1","2181,5625","2c34b1550f"
"375","USD","John","Williams","20120206","1","2181,5625","c3a664cea4"
"356","USD","Noah","Chen","20120206","1","2071,4196","bdd6e143f6"
"371","AUD","Michele","Jai","20120206","1","2181,5625","755f4a365c"
"369","AUD","Carla","Rodriguez","20120206","1","2443,35","acbf8e1255"
"362","AUD","Shaun","Shen","20120206","1","2049,0982","695675d86a"
"343","AUD","Danny","Vazquez","20120206","1","782,99","19bc660c89"
"339","AUD","Lawrence","Suarez","20120206","1","782,99","bcd9a4b678"
"389","USD","Karen","Smith","20120207","1","1000,4375","163b47cd20"
"375","USD","Florian","Stiller","20120207","1","2181,5625","0e4ed954b5"
"377","AUD","Curtis","Cai","20120207","1","2181,5625","e25cb413a6"
"360","AUD","Irving","Schmidt","20120207","1","2049,0982","7f92fb6792"
"370","USD","Clinton","Alvarez","20120208","1","2443,35","68f033ab56"
"370","CAD","Alexandria","Gray","20120208","1","2443,35","8720e40a9b"
"360","USD","April","Shen","20120208","1","2049,0982","f0788b536e"
"321","AUD","Jill","Gutierrez","20120208","1","782,99","d77ffa305b"
"335","AUD","Jesse","Hall","20120208","1","782,99","6f333e5bfd"
"370","USD","Colleen","Andersen","20120209","1","2443,35","d66305c11f"
"373","USD","Victoria","Rodriguez","20120209","1","2181,5625","f3ba21ebbd"
"369","CAD","Petr","Lazecky","20120209","1","2443,35","ef120b4024"
"360","USD","Jackson","Jenkins","20120209","1","2049,0982","66b9607c7b"
"362","USD","Audrey","Ortega","20120209","1","2049,0982","062cd87961"
"369","AUD","Lisa","Roy","20120209","1","2443,35","4e326303f5"
"375","AUD","Autumn","Chen","20120209","1","2181,5625","67336ecefc"
"371","AUD","Alicia","Chapman","20120209","1","2181,5625","ea8a8b62ab"
"362","AUD","Alan","Huang","20120209","1","2049,0982","a010b08077"
"360","GBP","Wesley","Liang","20120210","1","2049,0982","0f48bdf841"
"370","USD","Melinda","Jimenez","20120210","1","2443,35","3ce14c247c"
"368","USD","Darryl","Zhao","20120210","1","2443,35","ee862abae8"
"375","USD","Lauren","Coleman","20120210","1","2181,5625","2c4c88a3eb"
"352","USD","Ian","Alexander","20120210","1","2071,4196","cb6be786e7"
"377","AUD","Cassidy","Henderson","20120210","1","2181,5625","be1dd116e9"
"373","AUD","Francis","Alvarez","20120210","1","2181,5625","8ce4cd3d36"
"352","AUD","Melissa","Patterson","20120210","1","2071,4196","891e2c5740"
"356","AUD","Holly","Fernandez","20120210","1","2071,4196","b53684d352"
"354","AUD","Brittney","Ma","20120210","1","2071,4196","44686a130d"
"358","USD","Terrence","Chander","20120211","1","2049,0982","128de3edb2"
"381","USD","Taylor","Lee","20120211","1","1000,4375","6c3bee3cd4"
"383","USD","Chloe","Butler","20120211","1","1000,4375","eebac9cd14"
"377","USD","Justin","Butler","20120211","1","2181,5625","d591bccc13"
"370","USD","Brandon","Rodriguez","20120211","1","2443,35","57848cbf6d"
"368","USD","Jake","Wang","20120211","1","2443,35","0f465bb4c5"
"354","USD","Jasmine","Peterson","20120211","1","2071,4196","17ea009cf0"
"335","USD","Mindy","Simpson","20120211","1","782,99","861fb08825"
"379","AUD","Candace","Sara","20120211","1","2181,5625","47c030ea23"
"356","GBP","Colleen","Xie","20120211","1","2071,4196","a0b613f9ac"
"371","USD","Bryant","Mehta","20120212","1","2181,5625","82852304eb"
"385","USD","Melody","Romero","20120212","1","1000,4375","44a6a78b6d"
"389","GBP","Gabrielle","Ross","20120212","1","1000,4375","d11f0920da"
"373","USD","Dwayne","Hernandez","20120212","1","2181,5625","21dda84aad"
"369","CAD","Stephanie","Price","20120212","1","2443,35","0e1e27ac73"
"379","USD","Richard","Rogers","20120212","1","2181,5625","68fed7487a"
"371","GBP","Maurice","Rai","20120212","1","2181,5625","7a0a44780e"
"329","USD","Kelsey","Nath","20120212","1","782,99","cb578417b4"
"377","USD","Rachel","Martin","20120212","1","2181,5625","d340c8c562"
"371","USD","Jackson","Jai","20120212","1","2181,5625","53cc407b86"
"362","USD","Evan","Phillips","20120212","1","2049,0982","b07a40da2f"
"377","AUD","Wyatt","Rodriguez","20120212","1","2181,5625","3f39d59fe4"
"370","USD","Carmen","Martinez","20120213","1","2443,35","3ae7c3010f"
"323","USD","Linda","Dominguez","20120213","1","782,99","d497ca49ec"
"373","USD","Zachary","Chen","20120213","1","2181,5625","85f8e8d494"
"356","USD","Jacqueline","Hughes","20120213","1","2071,4196","e25c4b21ef"
"356","USD","Kayla","Hayes","20120213","1","2071,4196","6acab34e75"
"370","CAD","Luis","Carter","20120214","1","2443,35","f9565b1afe"
"377","CAD","Renee","Gomez","20120214","1","2181,5625","1390ba59fc"
"352","USD","Isaiah","Hall","20120214","1","2071,4196","7095659451"
"333","USD","Dalton","Ramirez","20120214","1","782,99","fdfc2d113c"
"337","CAD","Dalton","Murphy","20120214","1","782,99","6906c9dc94"
"369","AUD","Johnny","Luo","20120214","1","2443,35","564575e0d8"
"370","AUD","Colleen","Huang","20120214","1","2443,35","5b3e0006b7"
"389","AUD","Jenny","Zhang","20120214","1","1000,4375","b30ec9083f"
"362","AUD","Gavin","Perry","20120214","1","2049,0982","8a6c6ee8e9"
"360","AUD","Cedric","She","20120214","1","2049,0982","ab713eace7"
"377","GBP","Laura","Xu","20120215","1","2181,5625","6afb2f0202"
"389","GBP","Darren","Romero","20120215","1","1000,4375","95b16ea5d2"
"368","USD","Lauren","Cook","20120215","1","2443,35","3a67dc5967"
"360","USD","Y.","Yong","20120215","1","2049,0982","ce42dea7a7"
"375","AUD","Kelvin","Xu","20120215","1","2181,5625","d3d2748ad7"
"369","AUD","Ricky","Romero","20120215","1","2443,35","5cb80050ce"
"362","AUD","Francis","Sanz","20120215","1","2049,0982","5ff82d21fe"
"358","AUD","Lydia","Sanchez","20120215","1","2049,0982","d934a14264"
"370","USD","Margaret","Zheng","20120216","1","2443,35","f134f68b8d"
"381","CAD","Stephanie","Hughes","20120216","1","1000,4375","78860c787c"
"370","CAD","Jocelyn","Price","20120216","1","2443,35","2b6c884711"
"369","USD","Angela","Rivera","20120216","1","2443,35","4befbde90b"
"375","USD","Nathan","Brown","20120216","1","2181,5625","6f43075e9d"
"368","USD","Jordan","Hernandez","20120216","1","2443,35","cff24a7ace"
"375","CAD","Jordyn","Flores","20120216","1","2181,5625","a8f1ebdb48"
"375","USD","Devin","Stewart","20120216","1","2181,5625","639d99fb74"
"358","USD","Toni","Kapoor","20120216","1","2049,0982","54d1da7f65"
"371","AUD","Meghan","Torres","20120216","1","2181,5625","502de23cf3"
"362","USD","Jorge","Liang","20120216","1","2049,0982","ecd6eca91c"
"373","USD","Troy","Srini","20120217","1","2181,5625","060c14be8d"
"379","GBP","Brendan","Raje","20120217","1","2181,5625","c919a80f5a"
"389","GBP","Latoya","Sharma","20120217","1","1000,4375","ea6e265cee"
"375","GBP","Joel","Raman","20120217","1","2181,5625","a39cd2ce89"
"385","USD","Beth","Carlson","20120217","1","1000,4375","0969afb052"
"368","USD","Natalie","Hill","20120217","1","2443,35","e27a8bf650"
"370","GBP","Adriana","Sai","20120217","1","2443,35","9a53083c75"
"381","AUD","Devon","Chander","20120217","1","1000,4375","373881613c"
"368","AUD","Pedro","Malhotra","20120217","1","2443,35","18629c2d54"
"362","USD","Leah","Zhang","20120217","1","2049,0982","8134e7641f"
"339","GBP","Colin","Huang","20120217","1","782,99","d5740d5dcb"
"385","GBP","Omar","Lal","20120218","1","1000,4375","248f84ed3d"
"375","GBP","Eddie","Alonso","20120218","1","2181,5625","08866f1d53"
"343","GBP","Kathleen","Gill","20120218","1","782,99","e42e188a2e"
"371","USD","Paula","Carlson","20120218","1","2181,5625","5b50d14b36"
"375","USD","Natalie","Edwards","20120218","1","2181,5625","a4745f1a5b"
"377","USD","Gregory","Chande","20120218","1","2181,5625","579efc1dea"
"379","AUD","Casey","Xie","20120218","1","2181,5625","5d48c068ea"
"377","AUD","Dale","Nara","20120218","1","2181,5625","52f8792c90"
"352","AUD","Michele","Madan","20120218","1","2071,4196","5fe5fa1a02"
"356","AUD","Laura","Zhou","20120218","1","2071,4196","5b5820209d"
"333","USD","Megan","Hall","20120219","1","782,99","64a3e4813b"
"358","USD","Briana","Dominguez","20120219","1","2049,0982","60167c5c8c"
"373","GBP","Noah","Bryant","20120219","1","2181,5625","e1c2643e79"
"368","USD","Ana","Bryant","20120219","1","2443,35","c27bec252a"
